name,artist,url,is_public_domain,length,width,label,split,cifar_index
thalia-flora-karavia_lady-in-an-interior.jpg,thalia-flora-karavia,https://uploads1.wikiart.org/images/thalia-flora-karavia/lady-in-an-interior.jpg,False,400,317,impressionism,train,39093
harriet-backer_autumn-at-stralsjoen-1894.jpg,harriet-backer,https://uploads3.wikiart.org/00335/images/harriet-backer/fra-str-lsj-en-h-st-autumn-at-str-lsj-en-1894.jpg,True,4000,2707,impressionism,train,45429
ferdinand-du-puigaudeau_menhir.jpg,ferdinand-du-puigaudeau,https://uploads8.wikiart.org/00323/images/ferdinand-du-puigaudeau/menhir-by-ferdinand-du-puigaudeau.jpg,True,3840,3080,impressionism,train,16942
armand-guillaumin_saint-sauves-d-auvergne-1900.jpg,armand-guillaumin,https://uploads8.wikiart.org/images/armand-guillaumin/saint-sauves-d-auvergne-1900.jpg,True,799,657,impressionism,train,31878
childe-hassam_the-sea.jpg,childe-hassam,https://uploads1.wikiart.org/images/childe-hassam/the-sea.jpg,True,1114,1024,impressionism,train,33762
iosif-iser_tatar-woman-with-mandoline-1946.jpg,iosif-iser,https://uploads4.wikiart.org/images/iosif-iser/tatar-woman-with-mandoline-1946.jpg,False,1000,863,impressionism,train,22722
kmetty-janos_on-a-verandah-in-september.jpg,kmetty-janos,https://uploads6.wikiart.org/00162/images/kmetty-janos/kmetty-janos-1899-1976-hungary-on-a-verandah-in-september-1280906.jpg,False,843,693,impressionism,train,46784
lovis-corinth_ice-skating-rink-in-the-tiergarten-berlin-1909.jpg,lovis-corinth,https://uploads3.wikiart.org/images/lovis-corinth/ice-skating-rink-in-the-tiergarten-berlin-1909.jpg,True,603,434,impressionism,train,14648
laura-knight_the-ballet-shoe-1932.jpg,laura-knight,https://uploads4.wikiart.org/images/laura-knight/the-ballet-shoe-1932.jpg,False,944,772,impressionism,train,13183
laura-knight_motherhood-1922.jpg,laura-knight,https://uploads8.wikiart.org/images/laura-knight/motherhood-1922.jpg,True,944,767,impressionism,train,9775
john-lavery_sutton-courtenay-summer-on-the-river-or-the-wharf-1917.jpg,john-lavery,https://uploads0.wikiart.org/images/john-lavery/sutton-courtenay-summer-on-the-river-or-the-wharf-1917.jpg,True,600,478,impressionism,train,17094
edouard-manet_bouquet-of-flowers-1882.jpg,edouard-manet,https://uploads8.wikiart.org/images/edouard-manet/bouquet-of-flowers-1882.jpg,True,1119,849,impressionism,train,39031
julian-falat_lady-with-red-earring.jpg,julian-falat,https://uploads7.wikiart.org/00140/images/julian-falat/pani-z-czerwonym-kolczykiem-1900.jpg,True,1300,811,impressionism,train,18368
max-slevogt_unter-den-linden.jpg,max-slevogt,https://uploads8.wikiart.org/images/max-slevogt/unter-den-linden.jpg,True,2610,2104,impressionism,test,6508
konstantin-yuon_bathing.jpg,konstantin-yuon,https://uploads3.wikiart.org/images/konstantin-yuon/bathing.jpg,True,888,754,impressionism,test,2189
joaqu-n-sorolla_landscape.jpg,joaqu-n-sorolla,https://uploads5.wikiart.org/images/joaquin-sorolla/landscape.jpg,True,800,529,impressionism,train,6045
paul-cezanne_portrait-of-madame-cezanne-1878.jpg,paul-cezanne,https://uploads6.wikiart.org/images/paul-cezanne/portrait-of-madame-cezanne-1878.jpg,True,3322,2536,impressionism,train,39665
julian-alden-weir_silver-chalice-with-roses-1882.jpg,julian-alden-weir,https://uploads1.wikiart.org/images/julian-alden-weir/silver-chalice-with-roses-1882.jpg,True,1186,890,impressionism,train,47707
james-campbell-noble_the-old-wharf-dordrecht-holland-1880.jpg,james-campbell-noble,https://uploads1.wikiart.org/images/james-campbell-noble/the-old-wharf-dordrecht-holland-1880.jpg,True,944,709,impressionism,train,33089
philip-wilson-steer_the-swiss-alps-at-the-earl-s-court-exhibition.jpg,philip-wilson-steer,https://uploads8.wikiart.org/images/philip-wilson-steer/the-swiss-alps-at-the-earl-s-court-exhibition.jpg,True,512,434,impressionism,test,6123
lesser-ury_nachtbeleuchtung-1899.jpg,lesser-ury,https://uploads3.wikiart.org/images/lesser-ury/nachtbeleuchtung-1899.jpg,True,1024,723,impressionism,train,32170
gregoire-boonzaier_bo-kaap-1951.jpg,gregoire-boonzaier,https://uploads1.wikiart.org/images/gregoire-boonzaier/bo-kaap-1951.jpg,False,648,463,impressionism,train,38711
bozoky-maria_illustration-34.jpg,bozoky-maria,https://uploads7.wikiart.org/00354/images/bozoky-maria/bozoky-illustration-34.jpg,False,1558,1135,impressionism,train,38828
childe-hassam_fifth-avenue-in-winter-2.jpg,childe-hassam,https://uploads0.wikiart.org/images/childe-hassam/fifth-avenue-in-winter-2.jpg,True,1280,989,impressionism,train,392
algernon-talmage_the-founding-of-australia-by-capt-arthur-phillip-r-n-sydney-cove-jan-26th-1788-1937.jpg,algernon-talmage,https://uploads4.wikiart.org/00194/images/algernon-talmage/the-founding-of-australia-by-capt-arthur-phillip-r-n-sydney-cove-jan-26th-1788-1937.jpg,True,1400,1026,impressionism,train,31591
lovis-corinth_self-portrait-in-a-tyrolean-hat-1913.jpg,lovis-corinth,https://uploads2.wikiart.org/images/lovis-corinth/self-portrait-in-a-tyrolean-hat-1913.jpg,True,522,397,impressionism,train,5276
dorrit-black_loading-wool-bales-morgan-wharf.jpg,dorrit-black,https://uploads2.wikiart.org/00207/images/dorrit-black/loading-wool-bales-morgan-wharf.jpg,False,800,579,impressionism,train,40109
stefan-luchian_self-portrait-1.jpg,stefan-luchian,https://uploads1.wikiart.org/images/stefan-luchian/self-portrait-1.jpg,True,600,491,impressionism,train,17033
andre-dunoyer-de-segonzac_seine-sur-la-triel-1960.jpg,andre-dunoyer-de-segonzac,https://uploads1.wikiart.org/images/andre-dunoyer-de-segonzac/seine-sur-la-triel-1960.jpg,False,570,410,impressionism,train,4070
samuel-mutzner_autoportret-la-evalet.jpg,samuel-mutzner,https://uploads7.wikiart.org/images/samuel-mutzner/autoportret-la-evalet.jpg,False,1000,649,impressionism,train,25870
ernest-lawson_path-along-the-rivers-edge-1910.jpg,ernest-lawson,https://uploads5.wikiart.org/00333/images/ernest-lawson/ernest-lawson-path-along-the-river-s-edge-promised-gift-77-path-along-the-rivers-edge-crystal.jpg,True,1080,765,impressionism,train,11152
maximilien-luce_la-fin-de-la-journee-debardeurs-de-ciment-0.jpg,maximilien-luce,https://uploads3.wikiart.org/00328/images/maximilien-luce/maximilien-luce-la-fin-de-la-journ-e-mus-e-de-grenoble.jpg,True,3552,1990,impressionism,train,29011
berthe-morisot_young-woman-holding-a-dog-in-her-arms.jpg,berthe-morisot,https://uploads5.wikiart.org/images/berthe-morisot/young-woman-holding-a-dog-in-her-arms.jpg,True,757,651,impressionism,train,24197
claude-monet_gennevilliers-plain-1877.jpg,claude-monet,https://uploads8.wikiart.org/images/claude-monet/gennevilliers-plain-1877.jpg,True,1240,1024,impressionism,test,4377
theodor-pallady_vedere-spre-mediterana-1930.jpg,theodor-pallady,https://uploads5.wikiart.org/images/theodor-pallady/vedere-spre-mediterana-1930.jpg,False,1000,757,impressionism,train,6683
jaroslav-keluc_hot-summer-lanscape-1979.jpg,jaroslav-keluc,https://uploads5.wikiart.org/00120/images/jaroslav-keluc/19-hot-summer-lanscape.jpg,False,625,462,impressionism,train,7992
karl-edvard-diriks_chickens-france-1914.jpg,karl-edvard-diriks,https://uploads0.wikiart.org/images/karl-edvard-diriks/chickens-france-1914.jpg,True,550,456,impressionism,train,41275
zinaida-serebriakova_terrace.jpg,zinaida-serebriakova,https://uploads8.wikiart.org/images/zinaida-serebriakova/terrace.jpg,True,1000,606,impressionism,test,590
henry-herbert-la-thangue_at-the-well.jpg,henry-herbert-la-thangue,https://uploads7.wikiart.org/images/henry-herbert-la-thangue/at-the-well.jpg,True,800,698,impressionism,test,8395
armando-montaner-valdueza_portrait-of-a-girl.jpg,armando-montaner-valdueza,https://uploads6.wikiart.org/00312/images/armando-montaner-valdueza/armando-montaner-valdueza-ni-a.jpg,False,3682,3101,impressionism,train,39877
ivan-grohar_jesensko-sonce-1908.jpg,ivan-grohar,https://uploads2.wikiart.org/images/ivan-grohar/jesensko-sonce-1908.jpg,True,1600,1380,impressionism,train,34627
jean-alexandru-steriadi_bucure-tiul-vechi-dinspre-sf-spiridon.jpg,jean-alexandru-steriadi,https://uploads5.wikiart.org/images/jean-alexandru-steriadi/bucure-tiul-vechi-dinspre-sf-spiridon.jpg,False,1000,726,impressionism,train,23384
ion-andreescu_white-headscarf-girl-head.jpg,ion-andreescu,https://uploads0.wikiart.org/images/ion-andreescu/white-headscarf-girl-head.jpg,True,500,344,impressionism,train,8439
salvador-dali_port-dogue-cadaques.jpg,salvador-dali,https://uploads3.wikiart.org/images/salvador-dali/port-dogue-cadaques.jpg,True,640,447,impressionism,train,23848
laszlo-mednyanszky_uncle-jan-1891.jpg,laszlo-mednyanszky,https://uploads3.wikiart.org/00156/images/laszlo-mednyanszky/uncle-j-n-1890-1891.jpeg,True,760,567,impressionism,train,15636
lesser-ury_k-fermeister-adam-chaudy-1890.jpg,lesser-ury,https://uploads2.wikiart.org/images/lesser-ury/k-fermeister-adam-chaudy-1890.jpg,True,1024,739,impressionism,train,28425
kimon-loghi_biarritz-beach.jpg,kimon-loghi,https://uploads6.wikiart.org/images/kimon-loghi/biarritz-beach.jpg,False,1119,944,impressionism,train,10845
horace-trenerry_flower-piece-1945.jpg,horace-trenerry,https://uploads3.wikiart.org/images/horace-trenerry/flower-piece-1945.jpg,False,400,327,impressionism,train,33196
theodor-philipsen_at-the-black-stream-mejlgaard-study-1894.jpg,theodor-philipsen,https://uploads2.wikiart.org/images/theodor-philipsen/at-the-black-stream-mejlgaard-study-1894.jpg,True,750,494,impressionism,train,27609
john-singer-sargent_arab-street-scene.jpg,john-singer-sargent,https://uploads8.wikiart.org/images/john-singer-sargent/arab-street-scene.jpg,True,1178,844,impressionism,train,30135
honore-daumier_don-quixote-and-sancho-panza-in-the-mountains.jpg,honore-daumier,https://uploads4.wikiart.org/images/honore-daumier/don-quixote-and-sancho-panza-in-the-mountains.jpg,True,2079,1317,impressionism,train,21962
john-varley-ii_a-street-in-the-hassonayn-quarter-cairo.jpg,john-varley-ii,https://uploads7.wikiart.org/images/john-varley-ii/a-street-in-the-hassonayn-quarter-cairo.jpg,True,1200,885,impressionism,train,17354
maxime-maufra_cottages-in-the-snow-1891.jpg,maxime-maufra,https://uploads1.wikiart.org/images/maxime-maufra/cottages-in-the-snow-1891.jpg,True,1280,751,impressionism,train,38993
camille-pissarro_suicide-of-an-abandoned-woman.jpg,camille-pissarro,https://uploads8.wikiart.org/images/camille-pissarro/suicide-of-an-abandoned-woman.jpg,True,1216,912,impressionism,test,7492
julian-alden-weir_landscape-with-seated-figure.jpg,julian-alden-weir,https://uploads8.wikiart.org/images/julian-alden-weir/landscape-with-seated-figure.jpg,True,1019,838,impressionism,train,16130
frederick-carl-frieseke_youth-1926.jpg,frederick-carl-frieseke,https://uploads0.wikiart.org/00153/images/frederick-carl-frieseke/youth-frieseke.jpg,True,640,537,impressionism,train,35031
claude-monet_palm-trees-at-bordighera.jpg,claude-monet,https://uploads8.wikiart.org/images/claude-monet/palm-trees-at-bordighera.jpg,True,1904,1536,impressionism,train,49531
james-charles_horse.jpg,james-charles,https://uploads8.wikiart.org/images/james-charles/horse.jpg,True,944,706,impressionism,train,40657
nikolay-bogdanov-belsky_cowboy-proshka.jpg,nikolay-bogdanov-belsky,https://uploads8.wikiart.org/images/nikolay-bogdanov-belsky/cowboy-proshka.jpg,True,550,435,impressionism,train,17316
thalia-flora-karavia_daisies.jpg,thalia-flora-karavia,https://uploads5.wikiart.org/00142/images/thalia-flora-karavia/b-27.jpg,False,821,600,impressionism,train,8371
helene-guinepied_p1-14.jpg,helene-guinepied,https://uploads7.wikiart.org/00277/images/helene-guinepied/p1-14.jpeg,True,1163,960,impressionism,train,48019
marie-bracquemond_study-for-the-lady-in-white-drawing.jpg,marie-bracquemond,https://uploads6.wikiart.org/images/marie-bracquemond/study-for-the-lady-in-white-drawing.jpg,True,640,448,impressionism,train,9981
jane-sutherland_obstruction-box-hill-1887.jpg,jane-sutherland,https://uploads4.wikiart.org/00283/images/jane-sutherland/sutherland-obstruction.jpg,True,645,480,impressionism,train,39781
winston-churchill_daybreak-at-cassis-near-marseilles-1920.jpg,winston-churchill,https://uploads4.wikiart.org/images/winston-churchill/daybreak-at-cassis-near-marseilles-1920(1).jpg,True,800,680,impressionism,train,10563
john-lavery_evelyn-farquhar-1906.jpg,john-lavery,https://uploads3.wikiart.org/images/john-lavery/evelyn-farquhar-1906.jpg,True,2916,1881,impressionism,train,9106
henri-de-toulouse-lautrec_the-general-at-the-river-1882.jpg,henri-de-toulouse-lautrec,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/the-general-at-the-river-1882.jpg,True,1104,770,impressionism,train,17691
periklis-vyzantios_libyan-sea.jpg,periklis-vyzantios,https://uploads0.wikiart.org/images/periklis-vyzantios/libyan-sea.jpg,False,900,616,impressionism,train,26787
auguste-rodin_untitled-3.jpg,auguste-rodin,https://uploads5.wikiart.org/images/auguste-rodin/untitled(3).jpg,True,719,514,impressionism,train,48535
george-henry_felicity-1916.jpg,george-henry,https://uploads6.wikiart.org/images/george-henry/felicity-1916.jpg,True,800,604,impressionism,train,464
robert-spencer_near-the-blacksmith-s-shop-1914.jpg,robert-spencer,https://uploads8.wikiart.org/images/robert-spencer/near-the-blacksmith-s-shop-1914.jpg,True,949,866,impressionism,train,27178
gustave-caillebotte_a-road-in-naples.jpg,gustave-caillebotte,https://uploads7.wikiart.org/images/gustave-caillebotte/a-road-in-naples.jpg,True,2229,1459,impressionism,train,28818
piet-mondrian_anemones-in-a-vase.jpg,piet-mondrian,https://uploads3.wikiart.org/images/piet-mondrian/anemones-in-a-vase.jpg,True,952,723,impressionism,train,29076
joseph-decamp_jetty-at-low-tide-the-water-pier-1901.jpg,joseph-decamp,https://uploads2.wikiart.org/00108/images/joseph-decamp/jetty-at-low-tide-the-water-pier-c-1901.jpg,True,972,720,impressionism,train,8441
victor-borisov-musatov_reapers-1897.jpg,victor-borisov-musatov,https://uploads5.wikiart.org/images/victor-borisov-musatov/reapers-1897.jpg,True,668,540,impressionism,train,30927
winston-churchill_view-on-the-river-var.jpg,winston-churchill,https://uploads1.wikiart.org/images/winston-churchill/view-on-the-river-var.jpg,False,960,800,impressionism,train,48873
george-luks_fifth-avenue-new-york.jpg,george-luks,https://uploads4.wikiart.org/images/george-luks/fifth-avenue-new-york.jpg,True,904,802,impressionism,train,40905
ion-theodorescu-sion_still-life-with-grapes-and-apples-1934.jpg,ion-theodorescu-sion,https://uploads3.wikiart.org/images/ion-theodorescu-sion/still-life-with-grapes-and-apples-1934.jpg,True,1000,836,impressionism,train,26845
thomas-pollock-anshutz_pennsylvania-scene-1893.jpg,thomas-pollock-anshutz,https://uploads2.wikiart.org/images/thomas-pollock-anshutz/pennsylvania-scene-1893(1).jpg,True,1457,988,impressionism,train,10341
pierre-auguste-renoir_child-in-a-white-dress-lucie-berard-1883.jpg,pierre-auguste-renoir,https://uploads6.wikiart.org/images/pierre-auguste-renoir/child-in-a-white-dress-lucie-berard-1883.jpg,True,1020,812,impressionism,train,18240
konstantin-makovsky_portrait-of-grand-princess-maria-nikolayevna.jpg,konstantin-makovsky,https://uploads8.wikiart.org/images/konstantin-makovsky/portrait-of-grand-princess-maria-nikolayevna.jpg,True,1476,920,impressionism,train,47801
james-mcneill-whistler_the-balcony-1880.jpg,james-mcneill-whistler,https://uploads1.wikiart.org/images/james-mcneill-whistler/the-balcony-1880.jpg,True,2575,1735,impressionism,train,9378
theodor-philipsen_late-autumn-day-in-the-j-gersborg-deer-park-north-of-copenhagen-1886.jpg,theodor-philipsen,https://uploads3.wikiart.org/images/theodor-philipsen/late-autumn-day-in-the-j-gersborg-deer-park-north-of-copenhagen-1886.jpg,True,1725,1372,impressionism,train,24391
francisco-oller_esbo-o-para-o-vel-rio-boceto-para-el-velorio-sketch-for-the-wake-1893.jpg,francisco-oller,https://uploads2.wikiart.org/images/francisco-oller/esbo-o-para-o-vel-rio-boceto-para-el-velorio-sketch-for-the-wake-1893.jpg,True,810,466,impressionism,test,4477
camille-pissarro_study-for-the-apple-picker.jpg,camille-pissarro,https://uploads5.wikiart.org/images/camille-pissarro/study-for-the-apple-picker.jpg,True,1350,886,impressionism,test,1914
fujishima-takeji_landscape-0.jpg,fujishima-takeji,https://uploads2.wikiart.org/00290/images/fujishima-takeji/landscape-by-fujishima-takeji-seki-art-gallery.jpg,True,370,309,impressionism,train,36964
tetyana-yablonska_sednev.jpg,tetyana-yablonska,https://uploads4.wikiart.org/00124/images/tetyana-yablonska/sednev.jpeg,False,1000,991,impressionism,train,42684
lilla-cabot-perry_meditation.jpg,lilla-cabot-perry,https://uploads8.wikiart.org/images/lilla-cabot-perry/meditation.jpg,True,1200,980,impressionism,train,8825
mihaly-munkacsy_landscape-with-river-1880.jpg,mihaly-munkacsy,https://uploads2.wikiart.org/images/mihaly-munkacsy/landscape-with-river-1880.jpg,True,475,388,impressionism,test,2655
eva-gonzales_an-actress-with-a-mask.jpg,eva-gonzales,https://uploads5.wikiart.org/images/eva-gonzales/an-actress-with-a-mask.jpg,True,542,431,impressionism,train,37748
johan-jongkind_the-boulevard-de-port-royal-paris-1877.jpg,johan-jongkind,https://uploads6.wikiart.org/00283/images/johan-jongkind/ng-ng-ng6529-001.jpg,True,800,491,impressionism,train,28165
paul-signac_le-havre-with-rain-clouds-1922.jpg,paul-signac,https://uploads4.wikiart.org/images/paul-signac/le-havre-with-rain-clouds-1922.jpg,True,4482,3036,impressionism,train,26982
henri-martin_young-peasant-girl-and-her-dog.jpg,henri-martin,https://uploads5.wikiart.org/images/henri-martin/young-peasant-girl-and-her-dog.jpg,True,1223,940,impressionism,train,34981
maurice-prendergast_maine-beach.jpg,maurice-prendergast,https://uploads2.wikiart.org/images/maurice-prendergast/maine-beach.jpg,True,1181,630,impressionism,train,28717
ivan-mrkvicka_lazarka-1892.jpg,ivan-mrkvicka,https://uploads2.wikiart.org/00242/images/ivan-mrkvicka/img-6181.jpg,True,1911,1663,impressionism,train,20197
henri-catargi_moroccan-port-1933.jpg,henri-catargi,https://uploads3.wikiart.org/images/henri-catargi/moroccan-port-1933.jpg,False,1000,764,impressionism,train,25368
henry-herbert-la-thangue_a-ligurian-shepherdess.jpg,henry-herbert-la-thangue,https://uploads0.wikiart.org/images/henry-herbert-la-thangue/a-ligurian-shepherdess.jpg,True,944,840,impressionism,train,18707
peder-severin-kroyer_artist-s-house-in-skagen-plantation-1908.jpg,peder-severin-kroyer,https://uploads5.wikiart.org/images/peder-severin-kroyer/artist-s-house-in-skagen-plantation-1908.jpg,True,1000,751,impressionism,train,33773
jose-malhoa_dying-the-clothes-1905.jpg,jose-malhoa,https://uploads5.wikiart.org/images/jose-malhoa/dying-the-clothes-1905.jpg,True,1133,975,impressionism,train,33863
cornelis-vreedenburgh_flower-beauty.jpg,cornelis-vreedenburgh,https://uploads6.wikiart.org/images/cornelis-vreedenburgh/flower-beauty.jpg,True,1023,735,impressionism,train,9290
georges-seurat_vase-of-flowers-1879.jpg,georges-seurat,https://uploads6.wikiart.org/images/georges-seurat/vase-of-flowers-1879.jpg,True,1100,919,impressionism,train,16818
vasile-popescu_bridge-over-sabar-1942.jpg,vasile-popescu,https://uploads8.wikiart.org/images/vasile-popescu/bridge-over-sabar-1942.jpg,True,1000,826,impressionism,train,37157
claude-monet_the-banks-of-the-seine-in-autumn.jpg,claude-monet,https://uploads7.wikiart.org/images/claude-monet/the-banks-of-the-seine-in-autumn.jpg,True,1278,962,impressionism,train,27530
childe-hassam_winter-in-the-connecticut-hills.jpg,childe-hassam,https://uploads7.wikiart.org/images/childe-hassam/winter-in-the-connecticut-hills.jpg,True,1280,845,impressionism,train,31114
mikhail-nesterov_autumn-in-a-village-1942.jpg,mikhail-nesterov,https://uploads3.wikiart.org/images/mikhail-nesterov/autumn-in-a-village-1942.jpg,True,651,624,impressionism,train,12177
clarence-gagnon_san-giorgio-grey-day-venice-1911.jpg,clarence-gagnon,https://uploads1.wikiart.org/images/clarence-gagnon/san-giorgio-grey-day-venice-1911.jpg,True,1170,788,impressionism,train,17141
childe-hassam_the-bather.jpg,childe-hassam,https://uploads4.wikiart.org/images/childe-hassam/the-bather.jpg,True,1947,1756,impressionism,train,49467
edward-henry-potthast_walking-in-the-hills.jpg,edward-henry-potthast,https://uploads6.wikiart.org/00260/images/edward-henry-potthast/potthast-walking-in-the-hills.jpg,True,1389,1109,impressionism,train,14681
edmund-charles-tarbell_in-a-garden-1890.jpg,edmund-charles-tarbell,https://uploads1.wikiart.org/images/edmund-charles-tarbell/in-a-garden-1890.jpg,True,893,775,impressionism,test,7064
kmetty-janos_reading-woman-on-sofa.jpg,kmetty-janos,https://uploads6.wikiart.org/00162/images/kmetty-janos/kmetty-janos-pamlagon-olvaso-leany-50-jubileumi-aukcio-50.jpg,False,540,418,impressionism,test,3973
alfred-sisley_the-dam-at-saint-mammes-1885.jpg,alfred-sisley,https://uploads4.wikiart.org/images/alfred-sisley/the-dam-at-saint-mammes-1885.jpg,True,1230,852,impressionism,train,11710
john-lavery_the-glasgow-exhibition-1888.jpg,john-lavery,https://uploads1.wikiart.org/images/john-lavery/the-glasgow-exhibition-1888.jpg,True,1526,1084,impressionism,test,5755
arthur-streeton_the-point-wharf-mosman-bay-1893.jpg,arthur-streeton,https://uploads0.wikiart.org/images/arthur-streeton/the-point-wharf-mosman-bay-1893.jpg,True,600,440,impressionism,train,36890
edvard-munch_portrait-of-the-painter-jensen-hjell-1885.jpg,edvard-munch,https://uploads7.wikiart.org/images/edvard-munch/portrait-of-the-painter-jensen-hjell-1885.jpg,True,2533,1309,impressionism,train,38656
firmin-baes_portrait-of-arthur-martin-1934.jpg,firmin-baes,https://uploads6.wikiart.org/images/firmin-baes/portrait-of-arthur-martin-1934(1).jpg,True,447,362,impressionism,train,11473
robert-julian-onderdonk_bluebonnets-at-twilight-near-san-antonio-1920.jpg,robert-julian-onderdonk,https://uploads4.wikiart.org/images/robert-julian-onderdonk/bluebonnets-at-twilight-near-san-antonio-1920.jpg,True,1280,865,impressionism,test,9731
maurice-boitel_ambleteuse-fort-vauban.jpg,maurice-boitel,https://uploads7.wikiart.org/images/maurice-boitel/ambleteuse-fort-vauban.jpg,False,550,374,impressionism,test,6115
gustave-caillebotte_sunflowers-in-the-garden-at-petit-gennevilliers.jpg,gustave-caillebotte,https://uploads2.wikiart.org/images/gustave-caillebotte/sunflowers-in-the-garden-at-petit-gennevilliers.jpg,True,1112,816,impressionism,train,42853
jaroslav-keluc_winter-leaves-1968.jpg,jaroslav-keluc,https://uploads0.wikiart.org/00120/images/jaroslav-keluc/24-winter-leaves.jpg,False,1444,938,impressionism,train,19662
marjorie-acker-phillips_portrait-of-duncan.jpg,marjorie-acker-phillips,https://uploads0.wikiart.org/00206/images/marjorie-acker-phillips/portrait-of-duncan.jpg,False,768,613,impressionism,train,35761
hugo-muhlig_harvest.jpg,hugo-muhlig,https://uploads5.wikiart.org/00329/images/hugo-muhlig/verkauft-muehlig-ernte.jpeg,True,1541,1080,impressionism,train,15323
childe-hassam_garden-by-the-sea-isles-of-shoals.jpg,childe-hassam,https://uploads0.wikiart.org/images/childe-hassam/garden-by-the-sea-isles-of-shoals.jpg,True,703,504,impressionism,test,9519
fujishima-takeji_site-of-a-fierce-battle-at-suzhou-creek-1938.jpg,fujishima-takeji,https://uploads8.wikiart.org/00290/images/fujishima-takeji/site-of-a-fierce-battle-at-suzhou-creek-by-fujishima-takeji-kasama-nichido-museum-of-art.jpg,True,500,370,impressionism,test,6316
tetyana-yablonska_green-grove-1990.jpg,tetyana-yablonska,https://uploads5.wikiart.org/00124/images/tetyana-yablonska/green-grove-1990.jpeg,False,1117,1000,impressionism,train,28911
laszlo-mednyanszky_camp.jpg,laszlo-mednyanszky,https://uploads3.wikiart.org/images/laszlo-mednyanszky/camp.jpg,True,996,712,impressionism,train,42072
pyotr-konchalovsky_belkino-birches-1907.jpg,pyotr-konchalovsky,https://uploads0.wikiart.org/images/pyotr-konchalovsky/belkino-birches-1907.jpg,True,450,352,impressionism,train,17965
stefan-luchian_the-laundress.jpg,stefan-luchian,https://uploads7.wikiart.org/images/stefan-luchian/the-laundress.jpg,True,720,590,impressionism,train,11193
mary-cassatt_mother-and-child-1880.jpg,mary-cassatt,https://uploads5.wikiart.org/images/mary-cassatt/mother-and-child-1880.jpg,True,800,519,impressionism,test,3832
george-henry_east-and-west-1904.jpg,george-henry,https://uploads2.wikiart.org/images/george-henry/east-and-west-1904.jpg,True,944,696,impressionism,train,12285
frank-w-benson_autumn-1895.jpg,frank-w-benson,https://uploads8.wikiart.org/00191/images/frank-w-benson/frank-w-benson-autumn-1895.jpg,True,1024,856,impressionism,train,22763
benito-quinquela-martin_d-a-de-trabajo-1958.jpg,benito-quinquela-martin,https://uploads4.wikiart.org/images/benito-quinquela-martin/d-a-de-trabajo-1958.jpg,False,510,339,impressionism,train,3299
rudolf-schweitzer-cumpana_pasaj-din-san-remo-arcul-santa-brigita-1939.jpg,rudolf-schweitzer-cumpana,https://uploads4.wikiart.org/images/rudolf-schweitzer-cumpana/pasaj-din-san-remo-arcul-santa-brigita-1939.jpg,False,1000,753,impressionism,train,37690
santiago-rusinol_entrada-al-vinyet-1892.jpg,santiago-rusinol,https://uploads0.wikiart.org/images/santiago-rusinol/entrada-al-vinyet-1892.jpg,True,640,449,impressionism,train,20316
frits-thaulow_riverside-view-of-abbeville.jpg,frits-thaulow,https://uploads3.wikiart.org/images/frits-thaulow/riverside-view-of-abbeville.jpg,True,2000,1701,impressionism,train,629
isaac-levitan_lake-evening.jpg,isaac-levitan,https://uploads6.wikiart.org/images/isaac-levitan/lake-evening.jpg,True,1000,735,impressionism,train,8714
colette-pope-heldner_cafe-lafitte-of-bourbon-street.jpg,colette-pope-heldner,https://uploads0.wikiart.org/00312/images/colette-pope-heldner/cafe-lafitte-of-bourbon-street.jpg,False,600,448,impressionism,train,3269
santiago-rusinol_summer-shower-1891.jpg,santiago-rusinol,https://uploads5.wikiart.org/images/santiago-rusinol/summer-shower-1891.jpg,True,700,578,impressionism,test,4178
cornelis-vreedenburgh_pollard-willow-at-the-side-of-the-broo.jpg,cornelis-vreedenburgh,https://uploads4.wikiart.org/images/cornelis-vreedenburgh/pollard-willow-at-the-side-of-the-broo.jpg,True,1024,655,impressionism,train,10160
giovanni-boldini_san-marco-in-venice-1895.jpg,giovanni-boldini,https://uploads3.wikiart.org/images/giovanni-boldini/san-marco-in-venice-1895.jpg,True,800,564,impressionism,test,6821
frederick-mccubbin_winters-morning-1914.jpg,frederick-mccubbin,https://uploads6.wikiart.org/00287/images/frederick-mccubbin/winter-s-morning-1914.jpg,True,1280,856,impressionism,train,14123
philip-wilson-steer_walberswick-children-paddling-1891.jpg,philip-wilson-steer,https://uploads6.wikiart.org/images/philip-wilson-steer/walberswick-children-paddling-1891.jpg,True,500,329,impressionism,test,1223
giovanni-boldini_haystack.jpg,giovanni-boldini,https://uploads5.wikiart.org/images/giovanni-boldini/haystack.jpg,True,1200,778,impressionism,train,14352
santiago-rusinol_portrait-of-eric-satie.jpg,santiago-rusinol,https://uploads1.wikiart.org/images/santiago-rusinol/portrait-of-eric-satie.jpg,True,700,553,impressionism,train,46780
james-mcneill-whistler_grey-note-mouth-of-the-thames.jpg,james-mcneill-whistler,https://uploads5.wikiart.org/images/james-mcneill-whistler/grey-note-mouth-of-the-thames.jpg,True,1036,616,impressionism,train,30275
frederic-bazille_the-fortune-teller.jpg,frederic-bazille,https://uploads6.wikiart.org/images/frederic-bazille/the-fortune-teller.jpg,True,1247,921,impressionism,train,28625
